Device details,,,,,CO2e data,,,,,,,,,,,,,,,,,,,,,,,,,Lifespan data,,,Weight data,,,Notes
ORDS Product Category,Family (as defined by CO2 source),order,model,model (grouped),Primary / CO2 Source (e.g. Manufacturer),Primary / CO2 source - external url,Primary / CO2 source - drive url,filename,Study name,Primary / CO2 Source date,CO2 Footprint (total) kg,,Total Embodied CO2 kg,Total Embodied CO2 % (as % of total footprint),CO2 Footprint (production) kg,CO2 Footprint (production) %,CO2 Footprint (transport) kg,CO2 Footprint (transport) %,CO2 Footprint (use) kg,CO2 Footprint (use) %,CO2 Footprint (EoL) kg,CO2 Footprint (EoL) %,DQI - Temporal representativeness,DQI - Technical representativeness,DQI - Reliability,DQI score - Temporal representativeness,DQI score - Technical representativeness,DQI score - Reliability,DQI score - TOTAL,Lifespan source - drive url,Lifespan source date,Lifespan (years),Weight source - drive url,Weight source date,Product Weight (kg),Notes
Aircon/Dehumidifier,Air Conditioner,61,LW1013CR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1013CR.pdf,https://drive.google.com/file/d/1DZJ8teo0lxs_cDcakTEFU7uId6G9uJ1E/view?usp=drivesdk,LW1013CR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,62,LW1013ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1013ER.pdf,https://drive.google.com/file/d/1POD9nph3FXKJ3jL6fKnpQNdKbEQLUA0h/view?usp=drivesdk,LW1013ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,63,LW1210HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1210HR.pdf,https://drive.google.com/file/d/15y3_nNlYTAkQ80j7eOloLWkjD_UNVLOa/view?usp=drivesdk,LW1210HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,64,LW1211ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1211ER.pdf,https://drive.google.com/file/d/1xXwdFlRIRSpIWVa1G7Staxfv2IP3PPzT/view?usp=drivesdk,LW1211ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,65,LW1212HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1212HR.pdf,https://drive.google.com/file/d/1aZEhcmh5kEbEoI9pSbFvPywmM4gCB8GX/view?usp=drivesdk,LW1212HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,66,LW1213ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1213ER.pdf,https://drive.google.com/file/d/17rWmCVCHTl6qrOE8mGoTGQUFCylvqAJT/view?usp=drivesdk,LW1213ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,67,LW1213HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1213HR.pdf,https://drive.google.com/file/d/1Ctuo1e9Z0375C1Q17nchd1h4XFsbU9aa/view?usp=drivesdk,LW1213HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,68,LW1511ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1511ER.pdf,https://drive.google.com/file/d/1bU2MF0YVC6BViHnNbfeuo0d185RLcw5K/view?usp=drivesdk,LW1511ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,69,LW1512ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1512ER.pdf,https://drive.google.com/file/d/1ouAWHrODx1OhzsdbMmSp-ZUGf2Br95wb/view?usp=drivesdk,LW1512ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,70,LW1513ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1513ER.pdf,https://drive.google.com/file/d/1fLMyr_bq494odLXplVbuc5QZq-qV-VZH/view?usp=drivesdk,LW1513ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,71,LW1810HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1810HR.pdf,https://drive.google.com/file/d/1LlLE_xuye8RFDDLQinSaUancFAgwDM_9/view?usp=drivesdk,LW1810HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,72,LW1811ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1811ER.pdf,https://drive.google.com/file/d/1OkAPjUWilAhsXXdoi36I0hz7N5NBftzb/view?usp=drivesdk,LW1811ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,73,LW1812ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1812ER.pdf,https://drive.google.com/file/d/1vqlu96aHEmks_B1ZNEuZ78mo1k1FP1jH/view?usp=drivesdk,LW1812ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,74,LW1813ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1813ER.pdf,https://drive.google.com/file/d/1epWnUoomKm4gArff980Q2DXHbZFoqwRn/view?usp=drivesdk,LW1813ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,75,LW1813HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW1813HR.pdf,https://drive.google.com/file/d/1gP2fZd590qObbMpCoqCLUOnc5--kHNEw/view?usp=drivesdk,LW1813HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,76,LW2410HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW2410HR.pdf,https://drive.google.com/file/d/1uTBkPuCIjXr4ww7SBI38jNGnwg1wLufi/view?usp=drivesdk,LW2410HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,77,LW2413HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW2413HR.pdf,https://drive.google.com/file/d/1sfnSX6whjWZXyA84bTjwQPqrGnw8TQGc/view?usp=drivesdk,LW2413HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,78,LW2511ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW2511ER.pdf,https://drive.google.com/file/d/1j5V8IWvY32uyBF8NpJC7vb-gs-ETzlD9/view?usp=drivesdk,LW2511ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,79,LW2513ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW2513ER.pdf,https://drive.google.com/file/d/1SK_axHbQ-X1QtiG1URnrGUu72YtAyuOD/view?usp=drivesdk,LW2513ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,80,LW5011,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW5011.pdf,https://drive.google.com/file/d/1yggezMlKy2jCkDpz6RA7uj0c0VV8qky-/view?usp=drivesdk,LW5011.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,81,LW6013ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW6013ER.pdf,https://drive.google.com/file/d/1DijoyI_EpQehjOxlUMtN7YHMPqwsa2PU/view?usp=drivesdk,LW6013ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,82,LW6511R,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW6511R.pdf,https://drive.google.com/file/d/15Gk9BwIDlsORVIW9m_JozMEq3oDV3PWc/view?usp=drivesdk,LW6511R.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,83,LW7010HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW7010HR.pdf,https://drive.google.com/file/d/1xh7gmFk0C0bRqj0WzMlxVBFhUKqwtJbU/view?usp=drivesdk,LW7010HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,84,LW7013HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW7013HR.pdf,https://drive.google.com/file/d/18RKBBlhamQLByB143eaoB_JeyLQHvhdY/view?usp=drivesdk,LW7013HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,85,LW8011ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW8011ER.pdf,https://drive.google.com/file/d/1vpCjT8GEpmcfeXs4A8Nx1FF0lk_Hm306/view?usp=drivesdk,LW8011ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,86,LW8013ER,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LW8013ER.pdf,https://drive.google.com/file/d/1_WFv2fDvCAR8HNHoVOAXvHfVEvhuxWOR/view?usp=drivesdk,LW8013ER.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,87,LWHD1807HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LWHD1807HR.pdf,https://drive.google.com/file/d/1tddMG4Q1FQPaM5ed3lZgRos07RYQJokQ/view?usp=drivesdk,LWHD1807HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Air Conditioner,88,LWHD2400HR,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Air%20Conditioner/LWHD2400HR.pdf,https://drive.google.com/file/d/17plyZ2I6ZUh5MqjGvPpyS-MrXO8-74BK/view?usp=drivesdk,LWHD2400HR.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Dehumidifier,,Dehumidifier,,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,79.1,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,7.6,
Aircon/Dehumidifier,Dehumidifier,1,LD301EL,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Dehumidifier/LD301EL.pdf,https://drive.google.com/file/d/1HBe5AwV6Dz0BUrUfa36ClvIMtYqOCMoM/view?usp=drivesdk,LD301EL.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Dehumidifier,2,LD450EAL,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Dehumidifier/LD450EAL.pdf,https://drive.google.com/file/d/1nxcZMDaGD00ejryd4odJhPfvuujCNihA/view?usp=drivesdk,LD450EAL.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Dehumidifier,3,LD451EGL,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Dehumidifier/LD451EGL.pdf,https://drive.google.com/file/d/1-TtyKy7eYxF_m2b-zCXE9NfQ6zDsTrS3/view?usp=drivesdk,LD451EGL.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Dehumidifier,4,LD650EAL,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Dehumidifier/LD650EAL.pdf,https://drive.google.com/file/d/11kBFhIZcRarx3bsGA63hrL0DKPkFPmuS/view?usp=drivesdk,LD650EAL.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,Dehumidifier,5,LD651EBL,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/US/Dehumidifier/LD651EBL.pdf,https://drive.google.com/file/d/1SoHosPh-gE_dhLesY200hm-L8Hm3d9jg/view?usp=drivesdk,LD651EBL.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Aircon/Dehumidifier,,,Airconditioner,,,http://www6.cityu.edu.hk/aerc/cft/booklet/Guidelines%20E.pdf,,,,2013,,,140.07,,,,,,,,,,Fair - Data less than 10 years old,Fair - Data is for a product with similar composition to its device category,Poor - Non-qualified estimate,2,2,1,5,,,,,,,From original Fixometer reference data
Aircon/Dehumidifier,,,Dehumidifier,,,http://www6.cityu.edu.hk/aerc/cft/booklet/Guidelines%20E.pdf,,,,2013,,,79.05,,,,,,,,,,Fair - Data less than 10 years old,Fair - Data is for a product with similar composition to its device category,Poor - Non-qualified estimate,2,2,1,5,,,,,,,From original Fixometer reference data
Battery/charger/adapter,Charger,,Anker Nano (PowerPort III Nano) ,,Anker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,https://web.archive.org/web/20210510204723/https://www.amazon.co.uk/Anker-Durable-Compact-PowerPort-Included-White/dp/B08LPCJ1YX,2021,0.045,
Battery/charger/adapter,Charger,,PowerPort PD 2,,Anker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,https://web.archive.org/web/20210510205730/https://www.amazon.co.uk/Charger-Anker-Delivery-PowerPort-Indicator/dp/B07GSNZJ8R/,2021,0.10433,
Battery/charger/adapter,Smartphone charger,,"Smartphone charger (INPUT 100-240 V, 50-60 Hz, 0.5 A/OUTPUT 9 V-1.67 A, 5 V-2.0 A)",,Academic Study,https://web.archive.org/web/20200211161644/https://www.jksee.or.kr/journal/view.php?doi=10.4491/KSEE.2017.39.12.698,https://drive.google.com/file/d/1Zao90z2dMqm_45DxU1A2NOSsqwyN7Ltp/view?usp=sharing,KSEE-2017-39-12-698.pdf,Life Cycle Assessment of Mobile Phone Charger Containing Recycled Plastics,2017,1.91,,0.54843,28.7%,0.5466,,0.00183,,1.34,,,,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,
Bicycle,Bicycle (non-electric),,Bicycle (non-electric),,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,149.6,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,15.1,
Blender,Food mixer (generic),,Belllagio (?),,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,43,,36,83.7%,,,,,7,,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,"Fair - Non-verified data partly based on assumptions or a qualified estimate (e.g., by sector expert)",4,3,2,9,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,4.4,"energy in use, feels low"
Blender,Food mixer / blender,,Food mixer / blender,,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,63.6,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,4,
Blender,Hand blender,,[average of 17 products],,Academic study,https://drive.google.com/file/d/1Gy_Yn2gixoopn_pn2rjLiUZn7QVJWAWP/view?usp=sharing,https://drive.google.com/file/d/1Gy_Yn2gixoopn_pn2rjLiUZn7QVJWAWP/view?usp=sharing,,Repair vs. Replacement: Selection of the best end-of-life scenario for small household electric and electronic equipment based on life cycle assessment,2019,,,,,,,,,,,,,Very Good - Data less than 3 years old,,,4,0,0,0,,,,https://drive.google.com/file/d/1Gy_Yn2gixoopn_pn2rjLiUZn7QVJWAWP/view?usp=sharing,2019,0.805,
Clothing/textile,Cardigan,,Cardigan,,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,15.7,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,0.4,
Clothing/textile,Clothes,,Cotton t-shirt,,OpenLCA,https://www.openlca.org/wp-content/uploads/2015/11/Presentation_S-LCA_E-LCA_T-shirt.pdf,https://drive.google.com/file/d/1rg58nE_izpU3EmvjvouYukLIEHkvZAm4/view?usp=sharing,Presentation_S-LCA_E-LCA_T-shirt.pdf,,2017,22.54101,,8.32724,36.9%,8.11828,36.02%,0.20896,0.93%,14.221378,63.06,,,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,
Clothing/textile,Clothes,LEVI’S 501 JEAN,LEVI’S 501 Jeans,,Levi Strauss,https://www.levistrauss.com/wp-content/uploads/2015/03/Full-LCA-Results-Deck-FINAL.pdf,https://drive.google.com/file/d/1H8bQjecN6I5vg8TP5ckzr_dzFdDK-ilZ/view?usp=sharing,Levi-Jeans-Full-LCA-Results-Deck-FINAL.pdf,,2015,33.4,,20,59.9%,16.2,49%,3.8,11%,12.5,37%,,3%,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,
Clothing/textile,Coat,,Breathable jacket (anorak),,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,39,,36,92.3%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,0.5,
Clothing/textile,Coat,,Coat,,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,20.9,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,0.8,
Clothing/textile,Coat,,Coat (medium composition),,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,89,,77,86.5%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,1.9,
Clothing/textile,Coat,,Leather jacket,,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,25,,20,80.0%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,0.7,
Clothing/textile,Dress,,Cotton dress,,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,56,,43,76.8%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,1.6,
Clothing/textile,Dress,,Dress,,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,13.9,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,0.8,
Clothing/textile,Dress,,Polyester dress,,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,56,,45,80.4%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,1.5,
Clothing/textile,Dress,,Viscose dress,,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,51,,38,74.5%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,1.6,
Clothing/textile,Jacket (cloth),,Jacket (cloth),,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,22.8,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,0.8,
Clothing/textile,Jeans,,Cotton jeans,,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,25,,20,80.0%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,0.8,
Clothing/textile,Jumper,,Jumper,,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,11.1,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,0.4,
Clothing/textile,Shirt,,Cotton shirt,,ADEME,https://www.bilans-ges.ademe.fr/documentation/UPLOAD_DOC_EN/index.htm?electromenager.htm,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,,,2018,13,,10,76.9%,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/1GFJWZ1XQ_aZWjClUTxTMs8aqRfhGorhz/view?usp=sharing,2018,0.3,
Clothing/textile,Shirt,,Shirt,,Academic Study,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,Impact-of-UK-Repair-Cafés-on-GHG-emissions_v15_SP.pdf,Impact of UK Repair Cafés on GHG emissions,2018,,,6.4,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Good - Either verified (reviewed) by a third party but based upon secondary data; or primary data but not verified by third party,4,4,3,11,,,,https://drive.google.com/file/d/13aTGzdWDQbdg-iXMvAYqt_vZu2cMFSK-/view?usp=sharing,2018,0.2,
